candidate_id,source_project,module,file,repo_url,commit_sha,branch,source_priority,primary_target_id,target_ids,operations,priorities,matched_keywords,max_match_score,validation_status,runtime_status
CAND-0001,basejump_stl,bsg_abs,bsg_misc/bsg_abs.sv,https://github.com/bespoke-silicon-group/basejump_stl.git,b48037e28544425839dbd617d45b1a82631bc1a9,master,A,FP-08,FP-08,sign_abs_classify,P1,abs,12,not_run,discovery_candidate
CAND-0002,basejump_stl,bsg_adder_cin,bsg_misc/bsg_adder_cin.sv,https://github.com/bespoke-silicon-group/basejump_stl.git,b48037e28544425839dbd617d45b1a82631bc1a9,master,A,INT-01,INT-01,add_sub,P0,adder,12,not_run,discovery_candidate
CAND-0003,basejump_stl,bsg_adder_one_hot,bsg_misc/bsg_adder_one_hot.sv,https://github.com/bespoke-silicon-group/basejump_stl.git,b48037e28544425839dbd617d45b1a82631bc1a9,master,A,INT-01,INT-01,add_sub,P0,adder,12,not_run,discovery_candidate
CAND-0004,basejump_stl,bsg_adder_ripple_carry,bsg_misc/bsg_adder_ripple_carry.sv,https://github.com/bespoke-silicon-group/basejump_stl.git,b48037e28544425839dbd617d45b1a82631bc1a9,master,A,INT-01,INT-01,add_sub,P0,adder,12,not_run,discovery_candidate
CAND-0005,basejump_stl,bsg_array_concentrate_static,bsg_misc/bsg_array_concentrate_static.sv,https://github.com/bespoke-silicon-group/basejump_stl.git,b48037e28544425839dbd617d45b1a82631bc1a9,master,A,CPU-12,CPU-12,register_rename_table,P1,rat,12,not_run,discovery_candidate
CAND-0006,basejump_stl,bsg_cam_1r1w,bsg_mem/bsg_cam_1r1w.sv,https://github.com/bespoke-silicon-group/basejump_stl.git,b48037e28544425839dbd617d45b1a82631bc1a9,master,A,MEM-11,MEM-11,cam_tag_cam,P1,cam,12,not_run,discovery_candidate
CAND-0007,basejump_stl,bsg_cam_1r1w_replacement,bsg_mem/bsg_cam_1r1w_replacement.sv,https://github.com/bespoke-silicon-group/basejump_stl.git,b48037e28544425839dbd617d45b1a82631bc1a9,master,A,MEM-11,MEM-11,cam_tag_cam,P1,cam,12,not_run,discovery_candidate
CAND-0008,basejump_stl,bsg_cam_1r1w_sync,bsg_mem/bsg_cam_1r1w_sync.sv,https://github.com/bespoke-silicon-group/basejump_stl.git,b48037e28544425839dbd617d45b1a82631bc1a9,master,A,MEM-11,MEM-11,cam_tag_cam,P1,cam,12,not_run,discovery_candidate
CAND-0009,basejump_stl,bsg_cam_1r1w_sync_unmanaged,bsg_mem/bsg_cam_1r1w_sync_unmanaged.sv,https://github.com/bespoke-silicon-group/basejump_stl.git,b48037e28544425839dbd617d45b1a82631bc1a9,master,A,MEM-11,MEM-11,cam_tag_cam,P1,cam,12,not_run,discovery_candidate
CAND-0010,basejump_stl,bsg_cam_1r1w_tag_array,bsg_mem/bsg_cam_1r1w_tag_array.sv,https://github.com/bespoke-silicon-group/basejump_stl.git,b48037e28544425839dbd617d45b1a82631bc1a9,master,A,MEM-11,MEM-11,cam_tag_cam,P1,cam,12,not_run,discovery_candidate
CAND-0011,basejump_stl,bsg_cam_1r1w_unmanaged,bsg_mem/bsg_cam_1r1w_unmanaged.sv,https://github.com/bespoke-silicon-group/basejump_stl.git,b48037e28544425839dbd617d45b1a82631bc1a9,master,A,MEM-11,MEM-11,cam_tag_cam,P1,cam,12,not_run,discovery_candidate
CAND-0012,basejump_stl,bsg_channel_narrow,bsg_dataflow/bsg_channel_narrow.sv,https://github.com/bespoke-silicon-group/basejump_stl.git,b48037e28544425839dbd617d45b1a82631bc1a9,master,A,VEC-05,VEC-05,pack_unpack_widen_narrow,P1,narrow,12,not_run,discovery_candidate
CAND-0013,basejump_stl,bsg_concentrate_static,bsg_misc/bsg_concentrate_static.sv,https://github.com/bespoke-silicon-group/basejump_stl.git,b48037e28544425839dbd617d45b1a82631bc1a9,master,A,CPU-12,CPU-12,register_rename_table,P1,rat,12,not_run,discovery_candidate
CAND-0014,basejump_stl,bsg_counter_clear_up_saturating,bsg_misc/bsg_counter_clear_up_saturating.sv,https://github.com/bespoke-silicon-group/basejump_stl.git,b48037e28544425839dbd617d45b1a82631bc1a9,master,A,CPU-12,CPU-12,register_rename_table,P1,rat,12,not_run,discovery_candidate
CAND-0015,basejump_stl,bsg_fifo_1r1w_narrowed,bsg_dataflow/bsg_fifo_1r1w_narrowed.sv,https://github.com/bespoke-silicon-group/basejump_stl.git,b48037e28544425839dbd617d45b1a82631bc1a9,master,A,VEC-05,VEC-05,pack_unpack_widen_narrow,P1,narrow,12,not_run,discovery_candidate
CAND-0016,basejump_stl,bsg_idiv_iterative,bsg_misc/bsg_idiv_iterative.sv,https://github.com/bespoke-silicon-group/basejump_stl.git,b48037e28544425839dbd617d45b1a82631bc1a9,master,A,CPU-12,CPU-12,register_rename_table,P1,rat,12,not_run,discovery_candidate
CAND-0017,basejump_stl,bsg_idiv_iterative_controller,bsg_misc/bsg_idiv_iterative_controller.sv,https://github.com/bespoke-silicon-group/basejump_stl.git,b48037e28544425839dbd617d45b1a82631bc1a9,master,A,CPU-12,CPU-12,register_rename_table,P1,rat,12,not_run,discovery_candidate
CAND-0018,basejump_stl,bsg_imul_iterative,bsg_misc/bsg_imul_iterative.sv,https://github.com/bespoke-silicon-group/basejump_stl.git,b48037e28544425839dbd617d45b1a82631bc1a9,master,A,CPU-12,CPU-12,register_rename_table,P1,rat,12,not_run,discovery_candidate
CAND-0019,basejump_stl,bsg_mux,bsg_misc/bsg_mux.sv,https://github.com/bespoke-silicon-group/basejump_stl.git,b48037e28544425839dbd617d45b1a82631bc1a9,master,A,DF-04,DF-04,mux,P0,mux,12,not_run,discovery_candidate
CAND-0020,basejump_stl,bsg_mux2_gatestack,bsg_misc/bsg_mux2_gatestack.sv,https://github.com/bespoke-silicon-group/basejump_stl.git,b48037e28544425839dbd617d45b1a82631bc1a9,master,A,DF-04,DF-04,mux,P0,mux,12,not_run,discovery_candidate
CAND-0021,basejump_stl,bsg_mux_bitwise,bsg_misc/bsg_mux_bitwise.sv,https://github.com/bespoke-silicon-group/basejump_stl.git,b48037e28544425839dbd617d45b1a82631bc1a9,master,A,DF-04,DF-04,mux,P0,mux,12,not_run,discovery_candidate
CAND-0022,basejump_stl,bsg_mux_butterfly,bsg_misc/bsg_mux_butterfly.sv,https://github.com/bespoke-silicon-group/basejump_stl.git,b48037e28544425839dbd617d45b1a82631bc1a9,master,A,DF-04,DF-04,mux,P0,mux,12,not_run,discovery_candidate
CAND-0023,basejump_stl,bsg_mux_one_hot,bsg_misc/bsg_mux_one_hot.sv,https://github.com/bespoke-silicon-group/basejump_stl.git,b48037e28544425839dbd617d45b1a82631bc1a9,master,A,DF-04,DF-04,mux,P0,mux,12,not_run,discovery_candidate
CAND-0024,basejump_stl,bsg_mux_segmented,bsg_misc/bsg_mux_segmented.sv,https://github.com/bespoke-silicon-group/basejump_stl.git,b48037e28544425839dbd617d45b1a82631bc1a9,master,A,DF-04,DF-04,mux,P0,mux,12,not_run,discovery_candidate
CAND-0025,basejump_stl,bsg_muxi2_gatestack,bsg_misc/bsg_muxi2_gatestack.sv,https://github.com/bespoke-silicon-group/basejump_stl.git,b48037e28544425839dbd617d45b1a82631bc1a9,master,A,DF-04,DF-04,mux,P0,mux,12,not_run,discovery_candidate
CAND-0026,basejump_stl,bsg_unconcentrate_static,bsg_misc/bsg_unconcentrate_static.sv,https://github.com/bespoke-silicon-group/basejump_stl.git,b48037e28544425839dbd617d45b1a82631bc1a9,master,A,CPU-12,CPU-12,register_rename_table,P1,rat,12,not_run,discovery_candidate
CAND-0027,blackparrot,bp_be_issue_queue,bp_be/src/v/bp_be_checker/bp_be_issue_queue.sv,https://github.com/black-parrot/black-parrot.git,f91010f654a5dfd00f83dbe25dbda482218d540b,master,B,CPU-09,CPU-09,issue_queue,P1,issue queue,12,not_run,discovery_candidate
CAND-0028,blackparrot,bp_be_pipe_fma,bp_be/src/v/bp_be_calculator/bp_be_pipe_fma.sv,https://github.com/black-parrot/black-parrot.git,f91010f654a5dfd00f83dbe25dbda482218d540b,master,B,FP-03,FP-03,fp_fma,P0,fma,12,not_run,discovery_candidate
CAND-0029,blackparrot,bp_be_ptw,bp_be/src/v/bp_be_calculator/bp_be_ptw.sv,https://github.com/black-parrot/black-parrot.git,f91010f654a5dfd00f83dbe25dbda482218d540b,master,B,CPU-19,CPU-19,page_table_walker,P1,ptw,12,not_run,discovery_candidate
CAND-0030,blackparrot,bp_cce_arbitrate,bp_me/src/v/cce/bp_cce_arbitrate.sv,https://github.com/black-parrot/black-parrot.git,f91010f654a5dfd00f83dbe25dbda482218d540b,master,B,CPU-12,CPU-12,register_rename_table,P1,rat,12,not_run,discovery_candidate
CAND-0031,blackparrot,bp_me_cache_controller,bp_me/src/v/dev/bp_me_cache_controller.sv,https://github.com/black-parrot/black-parrot.git,f91010f654a5dfd00f83dbe25dbda482218d540b,master,B,MEM-15,MEM-15,cache_controller,P0,cache controller,12,not_run,discovery_candidate
CAND-0032,blackparrot,bp_me_cache_slice,bp_me/src/v/dev/bp_me_cache_slice.sv,https://github.com/black-parrot/black-parrot.git,f91010f654a5dfd00f83dbe25dbda482218d540b,master,B,MEM-25,MEM-25,shared_l2_llc_slice,P1,cache slice,12,not_run,discovery_candidate
CAND-0033,blackparrot,bp_me_stream_gearbox,bp_me/src/v/network/bp_me_stream_gearbox.sv,https://github.com/black-parrot/black-parrot.git,f91010f654a5dfd00f83dbe25dbda482218d540b,master,B,DF-18,DF-18,gearbox_repacker,P1,gearbox,12,not_run,discovery_candidate
CAND-0034,blackparrot,bp_sacc_scratchpad,bp_top/src/v/bp_sacc_scratchpad.sv,https://github.com/black-parrot/black-parrot.git,f91010f654a5dfd00f83dbe25dbda482218d540b,master,B,CPU-12,CPU-12,register_rename_table,P1,rat,12,not_run,discovery_candidate
CAND-0035,blackparrot,bp_tlb,bp_common/src/v/bp_tlb.sv,https://github.com/black-parrot/black-parrot.git,f91010f654a5dfd00f83dbe25dbda482218d540b,master,B,CPU-18,CPU-18,tlb,P1,tlb,12,not_run,discovery_candidate
CAND-0036,cva6,acc_dispatcher,core/acc_dispatcher.sv,https://github.com/openhwgroup/cva6.git,3ac6208ed0210ff66a557dd7dc4e79e34f1f2f4a,master,B,SYS-02,SYS-02,dispatch_issue_controller,P0,dispatcher,12,not_run,discovery_candidate
CAND-0037,cva6,amo_alu,core/cache_subsystem/amo_alu.sv,https://github.com/openhwgroup/cva6.git,3ac6208ed0210ff66a557dd7dc4e79e34f1f2f4a,master,B,MEM-26,MEM-26,atomic_memory_order_unit,P1,amo,12,not_run,discovery_candidate
CAND-0038,cva6,amo_buffer,core/amo_buffer.sv,https://github.com/openhwgroup/cva6.git,3ac6208ed0210ff66a557dd7dc4e79e34f1f2f4a,master,B,MEM-26,MEM-26,atomic_memory_order_unit,P1,amo,12,not_run,discovery_candidate
CAND-0039,cva6,branch_unit,core/branch_unit.sv,https://github.com/openhwgroup/cva6.git,3ac6208ed0210ff66a557dd7dc4e79e34f1f2f4a,master,B,CPU-06,CPU-06,branch_resolve_pc_redirect,P0,branch unit,20,not_run,discovery_candidate
CAND-0040,cva6,btb,core/frontend/btb.sv,https://github.com/openhwgroup/cva6.git,3ac6208ed0210ff66a557dd7dc4e79e34f1f2f4a,master,B,CPU-04,CPU-04,btb,P1,btb,20,not_run,discovery_candidate
CAND-0041,cva6,cva6_ptw,core/cva6_mmu/cva6_ptw.sv,https://github.com/openhwgroup/cva6.git,3ac6208ed0210ff66a557dd7dc4e79e34f1f2f4a,master,B,CPU-19,CPU-19,page_table_walker,P1,ptw,12,not_run,discovery_candidate
CAND-0042,cva6,cva6_shared_tlb,core/cva6_mmu/cva6_shared_tlb.sv,https://github.com/openhwgroup/cva6.git,3ac6208ed0210ff66a557dd7dc4e79e34f1f2f4a,master,B,CPU-18,CPU-18,tlb,P1,tlb,12,not_run,discovery_candidate
CAND-0043,cva6,cva6_tlb,core/cva6_mmu/cva6_tlb.sv,https://github.com/openhwgroup/cva6.git,3ac6208ed0210ff66a557dd7dc4e79e34f1f2f4a,master,B,CPU-18,CPU-18,tlb,P1,tlb,12,not_run,discovery_candidate
CAND-0044,cva6,load_store_unit,core/load_store_unit.sv,https://github.com/openhwgroup/cva6.git,3ac6208ed0210ff66a557dd7dc4e79e34f1f2f4a,master,B,CPU-14,CPU-14,load_store_unit,P0,load store unit,20,not_run,discovery_candidate
CAND-0045,cva6,lsu_bypass,core/lsu_bypass.sv,https://github.com/openhwgroup/cva6.git,3ac6208ed0210ff66a557dd7dc4e79e34f1f2f4a,master,B,CPU-14,CPU-14,load_store_unit,P0,lsu,12,not_run,discovery_candidate
CAND-0046,cva6,store_buffer,core/store_buffer.sv,https://github.com/openhwgroup/cva6.git,3ac6208ed0210ff66a557dd7dc4e79e34f1f2f4a,master,B,CPU-16,CPU-16,store_buffer,P1,store buffer,20,not_run,discovery_candidate
CAND-0047,hdl_modules,mux16,logic/mux16.v,https://gitlab.com/alex/hdl-modules.git,8344604545b2f4f37d72e61d0320d5ff82ee62d1,main,B,DF-04,DF-04,mux,P0,mux,12,not_run,discovery_candidate
CAND-0048,ibex,ibex_load_store_unit,rtl/ibex_load_store_unit.sv,https://github.com/lowRISC/ibex.git,8b8ee086aef72e0833b7f0493d9d33f1e4d3c8e2,master,B,CPU-14,CPU-14,load_store_unit,P0,load store unit,12,not_run,discovery_candidate
CAND-0049,nvdla,NV_NVDLA_CDMA_WT_wrr_arb,vmod/nvdla/cdma/NV_NVDLA_CDMA_WT_wrr_arb.v,https://github.com/nvdla/hw.git,8e06b1b9d85aab65b40d43d08eec5ea4681ff715,nvdlav1,B,DF-11,DF-11,weighted_qos_arbiter,P1,wrr,12,not_run,discovery_candidate
CAND-0050,nvdla,NV_NVDLA_CDMA_dma_mux,vmod/nvdla/cdma/NV_NVDLA_CDMA_dma_mux.v,https://github.com/nvdla/hw.git,8e06b1b9d85aab65b40d43d08eec5ea4681ff715,nvdlav1,B,DF-04,DF-04,mux,P0,mux,12,not_run,discovery_candidate
CAND-0051,nvdla,NV_NVDLA_SDP_CMUX_pipe_p1,vmod/nvdla/sdp/NV_NVDLA_SDP_cmux.v,https://github.com/nvdla/hw.git,8e06b1b9d85aab65b40d43d08eec5ea4681ff715,nvdlav1,B,DF-04,DF-04,mux,P0,mux,12,not_run,discovery_candidate
CAND-0052,nvdla,NV_NVDLA_SDP_CMUX_pipe_p2,vmod/nvdla/sdp/NV_NVDLA_SDP_cmux.v,https://github.com/nvdla/hw.git,8e06b1b9d85aab65b40d43d08eec5ea4681ff715,nvdlav1,B,DF-04,DF-04,mux,P0,mux,12,not_run,discovery_candidate
CAND-0053,nvdla,NV_NVDLA_SDP_CORE_Y_dpunpack,vmod/nvdla/sdp/NV_NVDLA_SDP_CORE_Y_dpunpack.v,https://github.com/nvdla/hw.git,8e06b1b9d85aab65b40d43d08eec5ea4681ff715,nvdlav1,B,VEC-05,VEC-05,pack_unpack_widen_narrow,P1,unpack,12,not_run,discovery_candidate
CAND-0054,nvdla,NV_NVDLA_SDP_cmux,vmod/nvdla/sdp/NV_NVDLA_SDP_cmux.v,https://github.com/nvdla/hw.git,8e06b1b9d85aab65b40d43d08eec5ea4681ff715,nvdlav1,B,DF-04,DF-04,mux,P0,mux,12,not_run,discovery_candidate
CAND-0055,ohwr_general_cores,lm32_adder,modules/wishbone/wb_lm32/src/lm32_adder.v,https://gitlab.com/ohwr/project/general-cores.git,60fe3cb954f25e34a8e8ef61da2f1cee8cbcafd1,master,B,INT-01,INT-01,add_sub,P0,adder,12,not_run,discovery_candidate
CAND-0056,ohwr_general_cores,lm32_addsub,modules/wishbone/wb_lm32/src/lm32_addsub.v,https://gitlab.com/ohwr/project/general-cores.git,60fe3cb954f25e34a8e8ef61da2f1cee8cbcafd1,master,B,INT-01,INT-01,add_sub,P0,addsub,12,not_run,discovery_candidate
CAND-0057,ohwr_general_cores,lm32_cpu_full,modules/wishbone/wb_lm32/generated/lm32_allprofiles.v,https://gitlab.com/ohwr/project/general-cores.git,60fe3cb954f25e34a8e8ef61da2f1cee8cbcafd1,master,B,CPU-12,CPU-12,register_rename_table,P1,rat,8,not_run,discovery_candidate
CAND-0058,ohwr_general_cores,lm32_cpu_full_debug,modules/wishbone/wb_lm32/generated/lm32_allprofiles.v,https://gitlab.com/ohwr/project/general-cores.git,60fe3cb954f25e34a8e8ef61da2f1cee8cbcafd1,master,B,CPU-12,CPU-12,register_rename_table,P1,rat,8,not_run,discovery_candidate
CAND-0059,ohwr_general_cores,lm32_cpu_medium,modules/wishbone/wb_lm32/generated/lm32_allprofiles.v,https://gitlab.com/ohwr/project/general-cores.git,60fe3cb954f25e34a8e8ef61da2f1cee8cbcafd1,master,B,CPU-12,CPU-12,register_rename_table,P1,rat,8,not_run,discovery_candidate
CAND-0060,ohwr_general_cores,lm32_cpu_medium_debug,modules/wishbone/wb_lm32/generated/lm32_allprofiles.v,https://gitlab.com/ohwr/project/general-cores.git,60fe3cb954f25e34a8e8ef61da2f1cee8cbcafd1,master,B,CPU-12,CPU-12,register_rename_table,P1,rat,8,not_run,discovery_candidate
CAND-0061,ohwr_general_cores,lm32_cpu_medium_icache,modules/wishbone/wb_lm32/generated/lm32_allprofiles.v,https://gitlab.com/ohwr/project/general-cores.git,60fe3cb954f25e34a8e8ef61da2f1cee8cbcafd1,master,B,CPU-12,CPU-12,register_rename_table,P1,rat,8,not_run,discovery_candidate
CAND-0062,ohwr_general_cores,lm32_cpu_medium_icache_debug,modules/wishbone/wb_lm32/generated/lm32_allprofiles.v,https://gitlab.com/ohwr/project/general-cores.git,60fe3cb954f25e34a8e8ef61da2f1cee8cbcafd1,master,B,CPU-12,CPU-12,register_rename_table,P1,rat,8,not_run,discovery_candidate
CAND-0063,ohwr_general_cores,lm32_cpu_minimal,modules/wishbone/wb_lm32/generated/lm32_allprofiles.v,https://gitlab.com/ohwr/project/general-cores.git,60fe3cb954f25e34a8e8ef61da2f1cee8cbcafd1,master,B,CPU-12,CPU-12,register_rename_table,P1,rat,8,not_run,discovery_candidate
CAND-0064,ohwr_general_cores,lm32_cpu_wr_node,modules/wishbone/wb_lm32/generated/lm32_allprofiles.v,https://gitlab.com/ohwr/project/general-cores.git,60fe3cb954f25e34a8e8ef61da2f1cee8cbcafd1,master,B,CPU-12,CPU-12,register_rename_table,P1,rat,8,not_run,discovery_candidate
CAND-0065,ohwr_general_cores,lm32_dcache_full,modules/wishbone/wb_lm32/generated/lm32_allprofiles.v,https://gitlab.com/ohwr/project/general-cores.git,60fe3cb954f25e34a8e8ef61da2f1cee8cbcafd1,master,B,CPU-12,CPU-12,register_rename_table,P1,rat,8,not_run,discovery_candidate
CAND-0066,ohwr_general_cores,lm32_dcache_full_debug,modules/wishbone/wb_lm32/generated/lm32_allprofiles.v,https://gitlab.com/ohwr/project/general-cores.git,60fe3cb954f25e34a8e8ef61da2f1cee8cbcafd1,master,B,CPU-12,CPU-12,register_rename_table,P1,rat,8,not_run,discovery_candidate
CAND-0067,ohwr_general_cores,lm32_debug_full_debug,modules/wishbone/wb_lm32/generated/lm32_allprofiles.v,https://gitlab.com/ohwr/project/general-cores.git,60fe3cb954f25e34a8e8ef61da2f1cee8cbcafd1,master,B,CPU-12,CPU-12,register_rename_table,P1,rat,8,not_run,discovery_candidate
CAND-0068,ohwr_general_cores,lm32_debug_medium_debug,modules/wishbone/wb_lm32/generated/lm32_allprofiles.v,https://gitlab.com/ohwr/project/general-cores.git,60fe3cb954f25e34a8e8ef61da2f1cee8cbcafd1,master,B,CPU-12,CPU-12,register_rename_table,P1,rat,8,not_run,discovery_candidate
CAND-0069,ohwr_general_cores,lm32_debug_medium_icache_debug,modules/wishbone/wb_lm32/generated/lm32_allprofiles.v,https://gitlab.com/ohwr/project/general-cores.git,60fe3cb954f25e34a8e8ef61da2f1cee8cbcafd1,master,B,CPU-12,CPU-12,register_rename_table,P1,rat,8,not_run,discovery_candidate
CAND-0070,ohwr_general_cores,lm32_debug_wr_node,modules/wishbone/wb_lm32/generated/lm32_allprofiles.v,https://gitlab.com/ohwr/project/general-cores.git,60fe3cb954f25e34a8e8ef61da2f1cee8cbcafd1,master,B,CPU-12,CPU-12,register_rename_table,P1,rat,8,not_run,discovery_candidate
CAND-0071,ohwr_general_cores,lm32_decoder_full,modules/wishbone/wb_lm32/generated/lm32_allprofiles.v,https://gitlab.com/ohwr/project/general-cores.git,60fe3cb954f25e34a8e8ef61da2f1cee8cbcafd1,master,B,CPU-12,CPU-12,register_rename_table,P1,rat,8,not_run,discovery_candidate
CAND-0072,ohwr_general_cores,lm32_decoder_full_debug,modules/wishbone/wb_lm32/generated/lm32_allprofiles.v,https://gitlab.com/ohwr/project/general-cores.git,60fe3cb954f25e34a8e8ef61da2f1cee8cbcafd1,master,B,CPU-12,CPU-12,register_rename_table,P1,rat,8,not_run,discovery_candidate
CAND-0073,ohwr_general_cores,lm32_decoder_medium,modules/wishbone/wb_lm32/generated/lm32_allprofiles.v,https://gitlab.com/ohwr/project/general-cores.git,60fe3cb954f25e34a8e8ef61da2f1cee8cbcafd1,master,B,CPU-12,CPU-12,register_rename_table,P1,rat,8,not_run,discovery_candidate
CAND-0074,ohwr_general_cores,lm32_decoder_medium_debug,modules/wishbone/wb_lm32/generated/lm32_allprofiles.v,https://gitlab.com/ohwr/project/general-cores.git,60fe3cb954f25e34a8e8ef61da2f1cee8cbcafd1,master,B,CPU-12,CPU-12,register_rename_table,P1,rat,8,not_run,discovery_candidate
CAND-0075,ohwr_general_cores,lm32_decoder_medium_icache,modules/wishbone/wb_lm32/generated/lm32_allprofiles.v,https://gitlab.com/ohwr/project/general-cores.git,60fe3cb954f25e34a8e8ef61da2f1cee8cbcafd1,master,B,CPU-12,CPU-12,register_rename_table,P1,rat,8,not_run,discovery_candidate
CAND-0076,ohwr_general_cores,lm32_decoder_medium_icache_debug,modules/wishbone/wb_lm32/generated/lm32_allprofiles.v,https://gitlab.com/ohwr/project/general-cores.git,60fe3cb954f25e34a8e8ef61da2f1cee8cbcafd1,master,B,CPU-12,CPU-12,register_rename_table,P1,rat,8,not_run,discovery_candidate
CAND-0077,ohwr_general_cores,lm32_decoder_minimal,modules/wishbone/wb_lm32/generated/lm32_allprofiles.v,https://gitlab.com/ohwr/project/general-cores.git,60fe3cb954f25e34a8e8ef61da2f1cee8cbcafd1,master,B,CPU-12,CPU-12,register_rename_table,P1,rat,8,not_run,discovery_candidate
CAND-0078,ohwr_general_cores,lm32_decoder_wr_node,modules/wishbone/wb_lm32/generated/lm32_allprofiles.v,https://gitlab.com/ohwr/project/general-cores.git,60fe3cb954f25e34a8e8ef61da2f1cee8cbcafd1,master,B,CPU-12,CPU-12,register_rename_table,P1,rat,8,not_run,discovery_candidate
CAND-0079,ohwr_general_cores,lm32_icache_full,modules/wishbone/wb_lm32/generated/lm32_allprofiles.v,https://gitlab.com/ohwr/project/general-cores.git,60fe3cb954f25e34a8e8ef61da2f1cee8cbcafd1,master,B,CPU-12,CPU-12,register_rename_table,P1,rat,8,not_run,discovery_candidate
CAND-0080,ohwr_general_cores,lm32_icache_full_debug,modules/wishbone/wb_lm32/generated/lm32_allprofiles.v,https://gitlab.com/ohwr/project/general-cores.git,60fe3cb954f25e34a8e8ef61da2f1cee8cbcafd1,master,B,CPU-12,CPU-12,register_rename_table,P1,rat,8,not_run,discovery_candidate
CAND-0081,ohwr_general_cores,lm32_icache_medium_debug,modules/wishbone/wb_lm32/generated/lm32_allprofiles.v,https://gitlab.com/ohwr/project/general-cores.git,60fe3cb954f25e34a8e8ef61da2f1cee8cbcafd1,master,B,CPU-12,CPU-12,register_rename_table,P1,rat,8,not_run,discovery_candidate
CAND-0082,ohwr_general_cores,lm32_icache_medium_icache,modules/wishbone/wb_lm32/generated/lm32_allprofiles.v,https://gitlab.com/ohwr/project/general-cores.git,60fe3cb954f25e34a8e8ef61da2f1cee8cbcafd1,master,B,CPU-12,CPU-12,register_rename_table,P1,rat,8,not_run,discovery_candidate
CAND-0083,ohwr_general_cores,lm32_icache_medium_icache_debug,modules/wishbone/wb_lm32/generated/lm32_allprofiles.v,https://gitlab.com/ohwr/project/general-cores.git,60fe3cb954f25e34a8e8ef61da2f1cee8cbcafd1,master,B,CPU-12,CPU-12,register_rename_table,P1,rat,8,not_run,discovery_candidate
CAND-0084,ohwr_general_cores,lm32_instruction_unit_full,modules/wishbone/wb_lm32/generated/lm32_allprofiles.v,https://gitlab.com/ohwr/project/general-cores.git,60fe3cb954f25e34a8e8ef61da2f1cee8cbcafd1,master,B,CPU-12,CPU-12,register_rename_table,P1,rat,8,not_run,discovery_candidate
CAND-0085,ohwr_general_cores,lm32_instruction_unit_full_debug,modules/wishbone/wb_lm32/generated/lm32_allprofiles.v,https://gitlab.com/ohwr/project/general-cores.git,60fe3cb954f25e34a8e8ef61da2f1cee8cbcafd1,master,B,CPU-12,CPU-12,register_rename_table,P1,rat,8,not_run,discovery_candidate
CAND-0086,ohwr_general_cores,lm32_instruction_unit_medium,modules/wishbone/wb_lm32/generated/lm32_allprofiles.v,https://gitlab.com/ohwr/project/general-cores.git,60fe3cb954f25e34a8e8ef61da2f1cee8cbcafd1,master,B,CPU-12,CPU-12,register_rename_table,P1,rat,8,not_run,discovery_candidate
CAND-0087,ohwr_general_cores,lm32_instruction_unit_medium_debug,modules/wishbone/wb_lm32/generated/lm32_allprofiles.v,https://gitlab.com/ohwr/project/general-cores.git,60fe3cb954f25e34a8e8ef61da2f1cee8cbcafd1,master,B,CPU-12,CPU-12,register_rename_table,P1,rat,8,not_run,discovery_candidate
CAND-0088,ohwr_general_cores,lm32_instruction_unit_medium_icache,modules/wishbone/wb_lm32/generated/lm32_allprofiles.v,https://gitlab.com/ohwr/project/general-cores.git,60fe3cb954f25e34a8e8ef61da2f1cee8cbcafd1,master,B,CPU-12,CPU-12,register_rename_table,P1,rat,8,not_run,discovery_candidate
CAND-0089,ohwr_general_cores,lm32_instruction_unit_medium_icache_debug,modules/wishbone/wb_lm32/generated/lm32_allprofiles.v,https://gitlab.com/ohwr/project/general-cores.git,60fe3cb954f25e34a8e8ef61da2f1cee8cbcafd1,master,B,CPU-12,CPU-12,register_rename_table,P1,rat,8,not_run,discovery_candidate
CAND-0090,ohwr_general_cores,lm32_instruction_unit_minimal,modules/wishbone/wb_lm32/generated/lm32_allprofiles.v,https://gitlab.com/ohwr/project/general-cores.git,60fe3cb954f25e34a8e8ef61da2f1cee8cbcafd1,master,B,CPU-12,CPU-12,register_rename_table,P1,rat,8,not_run,discovery_candidate
CAND-0091,ohwr_general_cores,lm32_instruction_unit_wr_node,modules/wishbone/wb_lm32/generated/lm32_allprofiles.v,https://gitlab.com/ohwr/project/general-cores.git,60fe3cb954f25e34a8e8ef61da2f1cee8cbcafd1,master,B,CPU-12,CPU-12,register_rename_table,P1,rat,8,not_run,discovery_candidate
CAND-0092,ohwr_general_cores,lm32_interrupt_full,modules/wishbone/wb_lm32/generated/lm32_allprofiles.v,https://gitlab.com/ohwr/project/general-cores.git,60fe3cb954f25e34a8e8ef61da2f1cee8cbcafd1,master,B,CPU-12,CPU-12,register_rename_table,P1,rat,8,not_run,discovery_candidate
CAND-0093,ohwr_general_cores,lm32_interrupt_full_debug,modules/wishbone/wb_lm32/generated/lm32_allprofiles.v,https://gitlab.com/ohwr/project/general-cores.git,60fe3cb954f25e34a8e8ef61da2f1cee8cbcafd1,master,B,CPU-12,CPU-12,register_rename_table,P1,rat,8,not_run,discovery_candidate
