source_project,source_priority,repo_url,commit_sha,branch,module,file,file_stem,suffix,parameter_count,port_count,instance_count,clock_names,reset_names,handshakes
openpiton,B,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,bw_u1_aoi31_2x,piton/design/chip/tile/common/rtl/u1.beh.v,u1.beh,.v,0,5,0,,,
openpiton,B,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,bw_u1_aoi31_4x,piton/design/chip/tile/common/rtl/u1.beh.v,u1.beh,.v,0,5,0,,,
openpiton,B,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,bw_u1_aoi31_8x,piton/design/chip/tile/common/rtl/u1.beh.v,u1.beh,.v,0,5,0,,,
openpiton,B,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,bw_u1_aoi32_1x,piton/design/chip/tile/common/rtl/u1.beh.v,u1.beh,.v,0,6,0,,,
openpiton,B,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,bw_u1_aoi32_2x,piton/design/chip/tile/common/rtl/u1.beh.v,u1.beh,.v,0,6,0,,,
openpiton,B,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,bw_u1_aoi32_4x,piton/design/chip/tile/common/rtl/u1.beh.v,u1.beh,.v,0,6,0,,,
openpiton,B,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,bw_u1_aoi32_8x,piton/design/chip/tile/common/rtl/u1.beh.v,u1.beh,.v,0,6,0,,,
openpiton,B,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,bw_u1_aoi33_1x,piton/design/chip/tile/common/rtl/u1.beh.v,u1.beh,.v,0,7,0,,,
openpiton,B,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,bw_u1_aoi33_2x,piton/design/chip/tile/common/rtl/u1.beh.v,u1.beh,.v,0,7,0,,,
openpiton,B,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,bw_u1_aoi33_4x,piton/design/chip/tile/common/rtl/u1.beh.v,u1.beh,.v,0,7,0,,,
openpiton,B,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,bw_u1_aoi33_8x,piton/design/chip/tile/common/rtl/u1.beh.v,u1.beh,.v,0,7,0,,,
openpiton,B,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,bw_u1_buf_10x,piton/design/chip/tile/common/rtl/u1.beh.v,u1.beh,.v,0,2,0,,,
openpiton,B,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,bw_u1_buf_15x,piton/design/chip/tile/common/rtl/u1.beh.v,u1.beh,.v,0,2,0,,,
openpiton,B,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,bw_u1_buf_1x,piton/design/chip/tile/common/rtl/u1.beh.v,u1.beh,.v,0,2,0,,,
openpiton,B,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,bw_u1_buf_20x,piton/design/chip/tile/common/rtl/u1.beh.v,u1.beh,.v,0,2,0,,,
openpiton,B,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,bw_u1_buf_30x,piton/design/chip/tile/common/rtl/u1.beh.v,u1.beh,.v,0,2,0,,,
openpiton,B,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,bw_u1_buf_40x,piton/design/chip/tile/common/rtl/u1.beh.v,u1.beh,.v,0,2,0,,,
openpiton,B,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,bw_u1_buf_5x,piton/design/chip/tile/common/rtl/u1.beh.v,u1.beh,.v,0,2,0,,,
openpiton,B,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,bw_u1_ckbuf_11x,piton/design/chip/tile/common/rtl/u1.beh.v,u1.beh,.v,0,2,0,clk,,
openpiton,B,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,bw_u1_ckbuf_14x,piton/design/chip/tile/common/rtl/u1.beh.v,u1.beh,.v,0,2,0,clk,,
openpiton,B,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,bw_u1_ckbuf_17x,piton/design/chip/tile/common/rtl/u1.beh.v,u1.beh,.v,0,2,0,clk,,
openpiton,B,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,bw_u1_ckbuf_19x,piton/design/chip/tile/common/rtl/u1.beh.v,u1.beh,.v,0,2,0,clk,,
openpiton,B,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,bw_u1_ckbuf_1p5x,piton/design/chip/tile/common/rtl/u1.beh.v,u1.beh,.v,0,2,0,clk,,
openpiton,B,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,bw_u1_ckbuf_22x,piton/design/chip/tile/common/rtl/u1.beh.v,u1.beh,.v,0,2,0,clk,,
openpiton,B,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,bw_u1_ckbuf_25x,piton/design/chip/tile/common/rtl/u1.beh.v,u1.beh,.v,0,2,0,clk,,
openpiton,B,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,bw_u1_ckbuf_28x,piton/design/chip/tile/common/rtl/u1.beh.v,u1.beh,.v,0,2,0,clk,,
openpiton,B,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,bw_u1_ckbuf_30x,piton/design/chip/tile/common/rtl/u1.beh.v,u1.beh,.v,0,2,0,clk,,
openpiton,B,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,bw_u1_ckbuf_33x,piton/design/chip/tile/common/rtl/u1.beh.v,u1.beh,.v,0,2,0,clk,,
openpiton,B,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,bw_u1_ckbuf_3x,piton/design/chip/tile/common/rtl/u1.beh.v,u1.beh,.v,0,2,0,clk,,
openpiton,B,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,bw_u1_ckbuf_40x,piton/design/chip/tile/common/rtl/u1.beh.v,u1.beh,.v,0,2,0,clk,,
openpiton,B,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,bw_u1_ckbuf_4p5x,piton/design/chip/tile/common/rtl/u1.beh.v,u1.beh,.v,0,2,0,clk,,
openpiton,B,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,bw_u1_ckbuf_6x,piton/design/chip/tile/common/rtl/u1.beh.v,u1.beh,.v,0,2,0,clk,,
openpiton,B,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,bw_u1_ckbuf_7x,piton/design/chip/tile/common/rtl/u1.beh.v,u1.beh,.v,0,2,0,clk,,
openpiton,B,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,bw_u1_ckbuf_8x,piton/design/chip/tile/common/rtl/u1.beh.v,u1.beh,.v,0,2,0,clk,,
openpiton,B,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,bw_u1_ckenbuf_14x,piton/design/chip/tile/common/rtl/u1.beh.v,u1.beh,.v,0,4,1,clk,,
openpiton,B,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,bw_u1_ckenbuf_4p5x,piton/design/chip/tile/common/rtl/u1.beh.v,u1.beh,.v,0,4,1,clk,,
openpiton,B,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,bw_u1_ckenbuf_6x,piton/design/chip/tile/common/rtl/u1.beh.v,u1.beh,.v,0,4,1,clk,,
openpiton,B,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,bw_u1_fill_1x,piton/design/chip/tile/common/rtl/u1.beh.v,u1.beh,.v,0,1,0,,,
openpiton,B,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,bw_u1_fill_2x,piton/design/chip/tile/common/rtl/u1.beh.v,u1.beh,.v,0,1,0,,,
openpiton,B,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,bw_u1_fill_3x,piton/design/chip/tile/common/rtl/u1.beh.v,u1.beh,.v,0,1,0,,,
openpiton,B,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,bw_u1_fill_4x,piton/design/chip/tile/common/rtl/u1.beh.v,u1.beh,.v,0,1,0,,,
openpiton,B,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,bw_u1_inv_0p6x,piton/design/chip/tile/common/rtl/u1.beh.v,u1.beh,.v,0,2,0,,,
openpiton,B,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,bw_u1_inv_10x,piton/design/chip/tile/common/rtl/u1.beh.v,u1.beh,.v,0,2,0,,,
openpiton,B,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,bw_u1_inv_15x,piton/design/chip/tile/common/rtl/u1.beh.v,u1.beh,.v,0,2,0,,,
openpiton,B,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,bw_u1_inv_1p4x,piton/design/chip/tile/common/rtl/u1.beh.v,u1.beh,.v,0,2,0,,,
openpiton,B,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,bw_u1_inv_1x,piton/design/chip/tile/common/rtl/u1.beh.v,u1.beh,.v,0,2,0,,,
openpiton,B,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,bw_u1_inv_20x,piton/design/chip/tile/common/rtl/u1.beh.v,u1.beh,.v,0,2,0,,,
openpiton,B,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,bw_u1_inv_2x,piton/design/chip/tile/common/rtl/u1.beh.v,u1.beh,.v,0,2,0,,,
openpiton,B,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,bw_u1_inv_30x,piton/design/chip/tile/common/rtl/u1.beh.v,u1.beh,.v,0,2,0,,,
openpiton,B,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,bw_u1_inv_3x,piton/design/chip/tile/common/rtl/u1.beh.v,u1.beh,.v,0,2,0,,,
openpiton,B,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,bw_u1_inv_40x,piton/design/chip/tile/common/rtl/u1.beh.v,u1.beh,.v,0,2,0,,,
openpiton,B,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,bw_u1_inv_4x,piton/design/chip/tile/common/rtl/u1.beh.v,u1.beh,.v,0,2,0,,,
openpiton,B,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,bw_u1_inv_5x,piton/design/chip/tile/common/rtl/u1.beh.v,u1.beh,.v,0,2,0,,,
openpiton,B,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,bw_u1_inv_8x,piton/design/chip/tile/common/rtl/u1.beh.v,u1.beh,.v,0,2,0,,,
openpiton,B,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,bw_u1_invh_15x,piton/design/chip/tile/common/rtl/u1.beh.v,u1.beh,.v,0,2,0,,,
openpiton,B,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,bw_u1_invh_25x,piton/design/chip/tile/common/rtl/u1.beh.v,u1.beh,.v,0,2,0,,,
openpiton,B,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,bw_u1_invh_30x,piton/design/chip/tile/common/rtl/u1.beh.v,u1.beh,.v,0,2,0,,,
openpiton,B,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,bw_u1_invh_50x,piton/design/chip/tile/common/rtl/u1.beh.v,u1.beh,.v,0,2,0,,,
openpiton,B,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,bw_u1_invh_60x,piton/design/chip/tile/common/rtl/u1.beh.v,u1.beh,.v,0,2,0,,,
openpiton,B,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,bw_u1_minbuf_1x,piton/design/chip/tile/common/rtl/u1.beh.v,u1.beh,.v,0,2,0,,,
openpiton,B,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,bw_u1_minbuf_4x,piton/design/chip/tile/common/rtl/u1.beh.v,u1.beh,.v,0,2,0,,,
openpiton,B,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,bw_u1_minbuf_5x,piton/design/chip/tile/common/rtl/u1.beh.v,u1.beh,.v,0,2,0,,,
openpiton,B,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,bw_u1_muxi21_0p6x,piton/design/chip/tile/common/rtl/u1.beh.v,u1.beh,.v,0,4,0,,,
openpiton,B,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,bw_u1_muxi21_1x,piton/design/chip/tile/common/rtl/u1.beh.v,u1.beh,.v,0,4,0,,,
openpiton,B,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,bw_u1_muxi21_2x,piton/design/chip/tile/common/rtl/u1.beh.v,u1.beh,.v,0,4,0,,,
openpiton,B,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,bw_u1_muxi21_4x,piton/design/chip/tile/common/rtl/u1.beh.v,u1.beh,.v,0,4,0,,,
openpiton,B,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,bw_u1_muxi21_6x,piton/design/chip/tile/common/rtl/u1.beh.v,u1.beh,.v,0,4,0,,,
openpiton,B,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,bw_u1_muxi31d_4x,piton/design/chip/tile/common/rtl/u1.beh.v,u1.beh,.v,0,7,1,,,
openpiton,B,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,bw_u1_muxi41d_4x,piton/design/chip/tile/common/rtl/u1.beh.v,u1.beh,.v,0,9,1,,,
openpiton,B,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,bw_u1_muxi41d_6x,piton/design/chip/tile/common/rtl/u1.beh.v,u1.beh,.v,0,9,1,,,
openpiton,B,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,bw_u1_nand2_0p4x,piton/design/chip/tile/common/rtl/u1.beh.v,u1.beh,.v,0,3,0,,,
openpiton,B,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,bw_u1_nand2_0p6x,piton/design/chip/tile/common/rtl/u1.beh.v,u1.beh,.v,0,3,0,,,
openpiton,B,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,bw_u1_nand2_10x,piton/design/chip/tile/common/rtl/u1.beh.v,u1.beh,.v,0,3,0,,,
openpiton,B,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,bw_u1_nand2_15x,piton/design/chip/tile/common/rtl/u1.beh.v,u1.beh,.v,0,3,0,,,
openpiton,B,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,bw_u1_nand2_1p4x,piton/design/chip/tile/common/rtl/u1.beh.v,u1.beh,.v,0,3,0,,,
openpiton,B,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,bw_u1_nand2_1x,piton/design/chip/tile/common/rtl/u1.beh.v,u1.beh,.v,0,3,0,,,
openpiton,B,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,bw_u1_nand2_2x,piton/design/chip/tile/common/rtl/u1.beh.v,u1.beh,.v,0,3,0,,,
openpiton,B,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,bw_u1_nand2_3x,piton/design/chip/tile/common/rtl/u1.beh.v,u1.beh,.v,0,3,0,,,
openpiton,B,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,bw_u1_nand2_4x,piton/design/chip/tile/common/rtl/u1.beh.v,u1.beh,.v,0,3,0,,,
openpiton,B,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,bw_u1_nand2_5x,piton/design/chip/tile/common/rtl/u1.beh.v,u1.beh,.v,0,3,0,,,
openpiton,B,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,bw_u1_nand2_7x,piton/design/chip/tile/common/rtl/u1.beh.v,u1.beh,.v,0,3,0,,,
openpiton,B,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,bw_u1_nand3_0p4x,piton/design/chip/tile/common/rtl/u1.beh.v,u1.beh,.v,0,4,0,,,
openpiton,B,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,bw_u1_nand3_0p6x,piton/design/chip/tile/common/rtl/u1.beh.v,u1.beh,.v,0,4,0,,,
openpiton,B,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,bw_u1_nand3_10x,piton/design/chip/tile/common/rtl/u1.beh.v,u1.beh,.v,0,4,0,,,
openpiton,B,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,bw_u1_nand3_1p4x,piton/design/chip/tile/common/rtl/u1.beh.v,u1.beh,.v,0,4,0,,,
openpiton,B,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,bw_u1_nand3_1x,piton/design/chip/tile/common/rtl/u1.beh.v,u1.beh,.v,0,4,0,,,
openpiton,B,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,bw_u1_nand3_2x,piton/design/chip/tile/common/rtl/u1.beh.v,u1.beh,.v,0,4,0,,,
openpiton,B,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,bw_u1_nand3_3x,piton/design/chip/tile/common/rtl/u1.beh.v,u1.beh,.v,0,4,0,,,
openpiton,B,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,bw_u1_nand3_4x,piton/design/chip/tile/common/rtl/u1.beh.v,u1.beh,.v,0,4,0,,,
openpiton,B,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,bw_u1_nand3_5x,piton/design/chip/tile/common/rtl/u1.beh.v,u1.beh,.v,0,4,0,,,
openpiton,B,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,bw_u1_nand3_7x,piton/design/chip/tile/common/rtl/u1.beh.v,u1.beh,.v,0,4,0,,,
openpiton,B,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,bw_u1_nand4_0p6x,piton/design/chip/tile/common/rtl/u1.beh.v,u1.beh,.v,0,5,0,,,
openpiton,B,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,bw_u1_nand4_1p4x,piton/design/chip/tile/common/rtl/u1.beh.v,u1.beh,.v,0,5,0,,,
openpiton,B,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,bw_u1_nand4_1x,piton/design/chip/tile/common/rtl/u1.beh.v,u1.beh,.v,0,5,0,,,
openpiton,B,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,bw_u1_nand4_2x,piton/design/chip/tile/common/rtl/u1.beh.v,u1.beh,.v,0,5,0,,,
openpiton,B,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,bw_u1_nand4_3x,piton/design/chip/tile/common/rtl/u1.beh.v,u1.beh,.v,0,5,0,,,
openpiton,B,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,bw_u1_nand4_4x,piton/design/chip/tile/common/rtl/u1.beh.v,u1.beh,.v,0,5,0,,,
openpiton,B,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,bw_u1_nand4_6x,piton/design/chip/tile/common/rtl/u1.beh.v,u1.beh,.v,0,5,0,,,
openpiton,B,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,bw_u1_nand4_8x,piton/design/chip/tile/common/rtl/u1.beh.v,u1.beh,.v,0,5,0,,,
openpiton,B,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,bw_u1_nor2_0p6x,piton/design/chip/tile/common/rtl/u1.beh.v,u1.beh,.v,0,3,0,,,
openpiton,B,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,bw_u1_nor2_12x,piton/design/chip/tile/common/rtl/u1.beh.v,u1.beh,.v,0,3,0,,,
openpiton,B,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,bw_u1_nor2_1p4x,piton/design/chip/tile/common/rtl/u1.beh.v,u1.beh,.v,0,3,0,,,
openpiton,B,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,bw_u1_nor2_1x,piton/design/chip/tile/common/rtl/u1.beh.v,u1.beh,.v,0,3,0,,,
openpiton,B,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,bw_u1_nor2_2x,piton/design/chip/tile/common/rtl/u1.beh.v,u1.beh,.v,0,3,0,,,
openpiton,B,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,bw_u1_nor2_3x,piton/design/chip/tile/common/rtl/u1.beh.v,u1.beh,.v,0,3,0,,,
openpiton,B,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,bw_u1_nor2_4x,piton/design/chip/tile/common/rtl/u1.beh.v,u1.beh,.v,0,3,0,,,
openpiton,B,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,bw_u1_nor2_6x,piton/design/chip/tile/common/rtl/u1.beh.v,u1.beh,.v,0,3,0,,,
openpiton,B,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,bw_u1_nor2_8x,piton/design/chip/tile/common/rtl/u1.beh.v,u1.beh,.v,0,3,0,,,
openpiton,B,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,bw_u1_nor3_0p6x,piton/design/chip/tile/common/rtl/u1.beh.v,u1.beh,.v,0,4,0,,,
openpiton,B,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,bw_u1_nor3_1p4x,piton/design/chip/tile/common/rtl/u1.beh.v,u1.beh,.v,0,4,0,,,
openpiton,B,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,bw_u1_nor3_1x,piton/design/chip/tile/common/rtl/u1.beh.v,u1.beh,.v,0,4,0,,,
openpiton,B,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,bw_u1_nor3_2x,piton/design/chip/tile/common/rtl/u1.beh.v,u1.beh,.v,0,4,0,,,
